Game ID,Home Team ID,Away Team ID,Home Team Score,Away Team Score,Home Team # Previous Games,Home Team Previous ORtg,Home Team Previous DRtg,Away Team # Previous Games,Away Team Previous ORtg,Away Team Previous DRtg,Home Team New ORtg,Home Team New DRtg,Away Team New ORtg,Away Team New DRtg
401168446,66,2550,76,66,8,111.19575988105677,95.56405226068651,8,115.3249995171575,92.505882813478,109.58096676386681,94.27291932022852,111.83820577042496,113.25140199595634
401169653,66,2294,68,84,9,109.58096676386681,94.27291932022852,10,114.24838118378398,100.93947867081226,108.66241662056741,97.2474201643723,115.13652178177327,112.98902519715567
401169667,66,2870,89,59,10,108.6624166205674,97.24742016437229,11,102.24212042833472,105.53174105854691,110.4442873495063,96.1365889989644,100.80763350471396,104.4105266125481
401169677,66,50,68,70,11,110.44428734950628,96.1365889989644,10,84.61850553980562,106.69560975263336,109.81337966409808,96.95013018375971,86.55310351041494,86.27804095660582
401169680,2628,66,81,79,11,107.28069366670844,88.89382656467637,12,109.81337966409808,96.95013018375971,107.33845358499558,90.26165706927243,109.46679604530816,109.67187451194853
401169686,66,2305,53,79,13,109.46679604530816,97.79810576086696,12,111.21485674910362,87.50223463645509,107.70834062529384,99.84625345320866,112.38849649560726,109.18666931956547
401169691,66,201,81,68,14,107.70834062529383,99.84625345320867,14,104.95801300021137,97.01114345104737,108.7505460403262,100.09289555703016,104.86387113423265,106.18357359024922
401169701,2641,66,72,52,16,105.56560599326168,89.04244096847138,16,107.20761401426019,100.33291581924117,106.03024993410912,88.62503982927922,105.72167328413927,107.57566924799006
401169707,66,197,89,82,17,105.72167328413929,101.10536506444275,17,97.21429894607684,94.01608500340585,106.45176858610552,101.57254383115074,97.89764805269402,98.4170261557132
401169708,2,66,80,76,18,111.15266066844107,95.01567786327021,18,106.45176858610552,101.57254383115074,111.14824145601044,95.56828749418473,106.40247870529187,106.6947647464294
401169727,251,66,72,68,20,100.81678161376551,96.85761368235933,20,105.34556731640099,102.35806839204558,101.30959122388765,97.24486572459517,105.32863109034913,105.62272046449286
401169731,277,66,76,61,21,105.68772919065115,88.16998536044427,21,105.32863109034913,102.77748339367818,105.80492641369014,88.11215717058438,104.49086445822083,105.46215095431093
401169737,66,2306,73,63,22,104.49086445822084,103.02696451657957,22,97.504088722558,95.75863289139087,104.53164779192514,102.50346904409307,97.22071828459417,97.84864491433461
401169742,201,66,90,61,23,103.10497181591491,98.57855686142254,23,104.53164779192515,102.50346904409307,104.37231682911141,98.24185605705331,103.9469015321183,105.73954797278789
401169745,66,251,81,52,24,103.94690153211832,103.79587667278216,24,99.1312776717278,97.08368804053289,104.73229075088808,102.81749585973303,98.33948081872084,100.10929184491319
401169748,2305,66,91,71,24,109.65947942146,89.23835895978455,25,104.73229075088808,102.81749585973301,110.55084330184751,89.78662412957402,104.66354834525859,105.77887866166728
401169757,66,2641,57,87,26,104.6635483452586,103.93772972786434,26,107.089562936615,92.33045087072753,104.02264624946712,105.02661802450827,108.06171666997187,106.35880844855104
401169760,66,2628,65,59,27,104.02264624946712,105.02661802450827,26,98.96505850840111,98.72839571895396,103.93049578948181,104.56418582518397,98.7100013948836,99.05681313290027
401169766,197,66,73,61,28,99.31095493473163,99.2783149361855,28,103.93049578948181,104.56418582518398,99.6384246193812,98.99014541933248,103.48190624320479,104.0986709618986
401169770,66,277,71,77,29,103.48190624320479,104.71050961705933,29,102.1509650326737,90.75839094373997,103.70137487835032,105.19906977907891,102.72484334750612,102.41479837483692
401169777,2306,66,79,63,30,96.60458466133419,99.05544841560645,30,103.70137487835031,105.19906977907893,97.07567377644385,98.72092226233588,103.21698012950733,103.94353527678203
401211469,197,66,72,71,31,100.49132882913715,98.51158296444741,31,103.21698012950735,105.39291743877747,100.72947701824332,98.76467456994992,103.32302807360173,103.36995171547696
401169601,2305,2430,74,62,1,84.68708035317256,87.25335551538991,1,121.00479437775084,72.89445444442822,98.22603998625917,90.44715057120467,107.32287000238514,116.3848969985483
401169615,2305,2405,112,57,2,98.22603998625917,90.44715057120467,3,90.93872859930846,107.33895350785156,115.9124646575503,85.9625732915399,87.45240113253394,106.02537494951449
401169621,2305,2193,75,63,3,115.9124646575503,85.96257329153988,2,112.38001209197697,98.2442231826652,113.34574141046119,86.65750001918562,104.50076812869224,110.13519861771591
401182627,252,2305,56,71,6,104.5891665109084,96.99773657789194,4,113.34574141046119,86.65750001918562,101.03434565500069,97.57735802821445,110.88761047439884,106.61767723227983
401169646,2305,38,72,58,6,111.94866272162473,89.29540271503348,7,100.16817738129448,81.55754164826206,110.69867594301907,88.41496384649761,98.03869653804297,100.5469996175558
401169649,2305,270,95,68,7,110.69867594301905,88.41496384649761,7,96.58212597026657,94.82557633418293,114.25449257648553,89.81292785612101,96.95919471441884,101.9025113503271
401169657,2305,140,98,57,8,114.25449257648553,89.81292785612101,9,93.29918779640263,105.57116098111725,116.79015351063816,88.69233058421638,91.94202425766031,97.67681311514829
401169661,222,2305,56,55,10,117.15483131595676,102.38851970891933,9,116.79015351063816,88.69233058421638,114.72308433047532,101.15240232655223,113.99026100986248,114.15169960714044
401169669,24,2305,56,72,12,106.5459231765255,83.61781619709714,10,113.99026100986246,88.86365897336083,104.34303707630883,84.89090324636855,112.73368708511363,110.71009217930303
401169679,2305,277,60,53,11,112.73368708511364,87.86772669157428,12,105.98794217131572,87.37828502434695,111.2148567491036,87.5022346364551,104.25670216045637,105.10484839298323
401169693,201,2305,52,66,15,104.86387113423267,98.76649534436284,14,110.8206418253462,88.93184357615856,103.51492361997516,99.19999193318081,110.47942842135313,108.98464643073062
401169699,251,2305,57,66,16,101.99672854462939,92.66279866866134,15,110.47942842135315,88.55510139815549,101.45616774011478,93.53327889277531,110.29077429993102,109.37491382426114
401169705,2305,2306,81,60,16,110.29077429993102,88.82085724001332,17,98.39945392649366,93.338554364728,111.09064179975155,88.99429360266527,98.03111067530492,99.81551325262623
401169713,2305,2633,74,68,17,111.09064179975154,88.99429360266527,18,100.92427772873015,89.88116632319047,111.24205816663122,89.86059957026782,101.11709474403442,101.60279660635415
401169718,197,2305,50,65,19,99.03497082792066,95.71767070961533,18,111.24205816663122,89.86059957026782,98.20531910379641,96.2905130365879,111.02797706570675,109.72626228130514
401169726,2305,2641,78,75,19,111.02797706570675,89.47014361106613,20,105.53347515021636,91.17157006416929,111.06729155833595,90.37232234004603,105.62777243785673,105.83256047250563
401169729,2305,251,69,58,20,111.06729155833595,90.37232234004603,21,101.30959122388765,97.24486572459517,110.86664043825,90.34597286085736,100.78729086266931,101.56159244264417
401169733,2628,2305,46,60,21,101.03137798607109,96.50939937010207,21,110.86664043825,90.34597286085736,99.6310286623102,96.28606854082854,109.99070774224246,109.01923373029913
401169741,277,2305,49,58,23,104.97719170346723,88.69307659899734,22,109.99070774224246,89.43132377006071,103.78034054045132,88.75829730183074,109.13278016505795,108.52384061393128
